tweet,label
"[cm] no salty yaa, aku beneran bingung huhu.. makasih sebelumnya yang mau jawab ^^  https://t.co/uQNOp2UtH8,2",1
"Siapa disini anak kos yg makannya 2x sehariðŸ˜”â˜ï¸ sarapannya bareng sama makan siang, terus dilanjut pas malemnyaðŸ¥¹ [cm]  https://t.co/agQvjJgtBN,0",1
"[cm] sender waktu itu pernah liat tutor buat ngapus file sampah (tersembunyi) di gdrive gitu, tapi lupa di save.  Ada yang tau caranya??ðŸ™,1",1
"[cm] Kakak2 dan teman2, ada yang bersedia membantuku mengisi survei buat mini riset ku? ðŸ™ Nanti aku drop di kolom komen.. Terima kasihh,2",1
"[Cm] Guys, ini maksudnya gimana ya? Ini di Harzing's Publish or Perish  https://t.co/RxtZHcqpSh,1",1
"[cm] kalau misalkan kayak gini bisa gak sih? Bingung, mau nanya dospem sibuk bgt dianya  https://t.co/x772cOnGG1,0",1
"[cm] Aku mau kasih temen ku abis sidang akhir dia, enaknya kasih bouquet snack atau buku self improvement ya? Dua-duanya harganya sama btw  TIA,0",1
"[cm] tadi aku gak sengaja ngehapus gambar dan file2 yang penting banget ( terlebih ini buat tugas). Cara pulihin/kembalikan semua file2 nya gimana ya? Uda pake akun Google foto tetap aja gak bisa bisa,0",1
"[cm] boleh share gdrive atau materi latihan buat toefl ?? Buat belajar dan jagaÂ² test sebelum sidang,1",1
"[cm] yang di banduuung, saranin sewa studio podcast harga affordable and bagus dong,1",1
"[cm] mau tanya nih khususnya buat anak organisasi, jd di organisasi itu ga sehat gitu lo, th depan kalian ditawari jadi kadep/wakil, sbnrnya kalian gamau soalnya udh tau dalamnya gt, tapi kalo mau nolak ga tega dan gimana cara nolaknya?,0",1
"[cm] cara download artikel di researchgate gmn ya? Ini mau download tp pas udh ke download ga kebuka artikelnya, makasi,0",1
"sender keluar dulu. Menurut kalian, mending sender kembali masuk apa nunggu balesan??,0",1
"[cm] guys minta saran dong. Jadi sender kemarin udah janjian mau konsultasi sama dosen, terus tdi sebelum masuk sender chat beliau dulu buat mastiin. Larena ga bales"" sender coba masuk kantor buat ngecek. Ternyata beliau ada tpi lgi ngobrol sama dosen lainnya. Jadinya (cont),0",1
"[cm] judul skripsi kalian apa guysss,0",1
"[cm] Bab 3 aku sama dospem cuman dibuka-buka, trus acc disuruh sempro. I mean, pas sidang sempro ntar aku dihabisin gak sih maksudnya ini?  ðŸ˜­ðŸ˜­ðŸ˜­  https://t.co/6lF9yFXtFs,0",1
"[cm] sender lg BU bgt, pgn open joki tp takut dosa, haram ga sih ngejoki? nanya beneran serius,1",1
"[cm] mau nanya smart pls bisa nguji secara simultan ga ya? Thank u,1",1
"[cm] Permisi sender masih butuh responden buat isi kuesioner uji instrumen.  Kriterianya: -pernah beli produk distro brand apa aja Mohon bantuannya yaa. TIAðŸ™ŒðŸ»âœ¨,2",1
"[Cm] guys help laptop sender knp tbtb gamau dicas ya? Lampu indikatornya ga hidup. Yg pernah / tau boleh rep yaðŸ™,0",1
"[cm] Ada yang lagi lanjut profesi ners gak ya, aku mau minta tolong saranan judul buat karya ilmiah akhir ners.. sumpah judul ku gak di acc"" pusingðŸ˜­ðŸ˜­ðŸ˜­,1",1
"[cm] Menjelang uas apakah klean mendapatkan snack+ucapan smangat dari temen2 kampus gess???,1",1
[cm] menurut kalian anak intern kebanyakan off/ga masuk karena acara kampus wajar ga siih? aku baru masuk intern minggu ini dan udh off sehari (krn acara keluarga&amp,1
"kuliah) dan berencana mi0u depan off lagi sehari :/,0",1
"[cm] Kakak-kakak yang udah skripsian atau sejenisnya, ada tips cari judul ga ya? terutama di bidang pendidikan. Sender semester 5 akhir udah disuruh cari judul buat semproðŸ™ðŸ»ðŸ˜­,0",1
"adakah yg bisa bantu jelasin?,2",1
"[cm] sender lagi ngerjain skripsi dengan model desk kuanti, nah dari jurnal/penelitian terdahulu ini sender ga nemuin grand teori dan teman sender bilang pakenya teori konsep tapi sender masih ga paham dan bingung kalo misal pas bimbingan ditanya kok ga pake grand teori, (cont),0",1
"[cm] siapa yang UAS nya diawasin satu Indonesia wkwk  https://t.co/iL7bVae6Ty,1",1
"[cm] ada mahasiswa UIN Sunan Kalijaga yang bersedia untuk diminta tolongin download skripsi gak? thank yooouðŸ¥ºðŸ¥ºðŸ¥º,1",1
"[cm] GUYSS boleh ucapin selamat gak buat aku? aku baru lulus sidang skripsi tp ga ada yg ucapin kyk temenâ€ yang lain ðŸ¥¹,0",1
"[Cm] guys cara bikin tabel gituan gmn ya?  https://t.co/364rxVjZLy,0",1
"[cm] guys, kalian kalo ketemu dosen atau guru besar di tempat umum bakal ngapain? seriusan nanya soalnya kemarin aku pernah ketemu dosen di mall dan aku tak tau harus berbuat apaaaa alias menjadi patung ðŸ˜©,0",1
"[cm] halo semua mau minta tolong untuk isi kuesioner terkait sho*pee apa ada yang berkenan? atau mau barter juga bolehh,2",1
"[cm] guys maksudnya instrumen di metode penelitian kuantitatif tuh gimana ya?? pertanyaan kuesioner kah?? Bukan metode pengambilan datanya??,0",1
"[cm] kalian ngerjain bab II kajian teori berapa hari gaes? anw menurut kalian tahapan skripsi yang paling sulit selain mencari topik, dan menunggu judul di acc dosen apa?,1",1
"[cm] guys, yang pernah buat rundown untuk kegiatan olahraga boleh liat?  https://t.co/RH1IBuVLfQ,1",1
"Jadi versi yg lebih sopan gmn ya guys? Mohon bantuannya dong ðŸ¥² terimakasi yg sudah mau bantu ðŸ«¶ [cm]   https://t.co/vCdRylY2sZ  https://t.co/pCv9lLoGBM,2",1
"Seberapa banyak frequency nya?,1",1
"[cm] Aku kan lagi cari tempat penelitian terus sama dosenku di rekomendasiin tempat kerjanya asdos pas semester 1 dan mbaknya salah satu pembina study club. Kemaren udah tak chat tapi blm di read/bales, menurut kalian kalau masih blm dibales harus ngirim lagi kapan? (cont),1",1
"[cm] pas km minta tmn jelasin materi kulyeah tapi udh ke 10x km ga paham paham juga jd km trpaksa blg  https://t.co/qS93u7zrMf,0",1
"[CM] kakak-kakak di sini ada yang pernah magang (kerja praktik) di peradilan agama, kemenag, atau tempat lain yang terkait dengan Hukum Islam, serta bersedia ditanyaÂ²? Tolong reply, nanti sender ketuk DM-nya. TIA,2",1
"[cm] kalo data ga normal bagusan ditransformasi atau dioutlier ya? tapi kalo outlier samplenya jadi berkurang ya?,1",1
"[cm] temen-temen yang lagi nyusun proposal, gimana caranya ga ngedrop pas dikasi revisian seabrek? Proposalku direvisi abisÂ²an sama dospem dan aku kehilangan semangat buat ngerjain :'(((,0",1
"[cm] bikin tabel ky gini tuh pake apa ya? word bisa kah? dan cara bikinnya gimana ya? terima kasih sebelumnya  https://t.co/Tj5zG9wdxt,0",1
"bingung banget reach wartawan daerah di media apaðŸ˜­,1",1
"[cm] guys, kampus aku kan lg mau ada acara di bulan januari nah jadi harus libatin wartawannya untuk dateng, kira kira ada ga sih rekomendasi wartawan yg bisa menyesuaikan budgetnya dengan panitia? Idealnya kalau under 500rb buat bayar wartawan daerah itu wajar ga sih? (cont),1",1
"[cm] mau nanya guys, kalau korelasi itu masuknya ke penelitian asosiatif bukan ya? makasih yg udh jawab ðŸ™,0",1
"Klo kayak gini buat dikirim ke dospem dah sopan ga si guys? Jd ceritanya ibunya cuma bls email proposal bab 2 ku aja dan yg bab 1 blm dia bales gituu [cm]  https://t.co/MbWu5pmuc8,0",1
"[cm] serius nanya, boleh gasi kalo seperti ini? takut weii, diajak bimbingan akunya belom siap ini ituðŸ˜­ðŸ˜­ðŸ™ðŸ»  https://t.co/lpG2NBDoiN,0",1
"[cm] kenapa semester akhir rasanya kayak ngelawan raja terakhir di game? Kalo menang pun kita bakal balik ke settingan awalðŸ™ƒ,1",1
"sama cuma beda di variabel (komoditas dan negara) makasiih yg udah bantu saran.,0",1
"[cm] guys kalo misalkan skripsi tp metode penghitungannya sama kyk kating yg baru lulus tahun kemarin, cuma beda variabel aja gitu mending maju apa enggak?? btw ini aku bahas impor dan ga pake perhitungan regresi linear, dan aku baru ternyata kating pernah neliti topik yg (cont),0",1
"[cm] mending kelarin skripsi dulu atau ikut magang lagi?,0",1
"[cm] saran webcam yg bagus dan awet dong guys. maks budget 200k-250k makasiii,1",1
"[cm] Halo permisi, ada yang punya pdf panel data analysis using eviews gak ya? Atau mungkin buku sejenisnya. Tia,1",1
"[cm] guys, lebih worth mana antara pake jasa translate atau translate mandiri dibantu grammarly untuk publikasi jurnal internasional? TIA,1",1
"[Cm] Ada yang ikut bootcamp digital marketing ga ? Yang murah tapi bagus ! Share pengalaman dan enak ga enaknya dong.,1",1
"uas? ðŸ¥² [cm],0",1
"guys minta saran dong, kan aku lagi minggu tenang mau uas dan skrg di rumah, nah besok jumat aku ada responsi praktikun offline ke kampus. jarak kampus-rumah itu sekitar 1,5 jam motoran. enaknya besok ke kampus trs pulang rumah lagi atau tetep di kosan sampe minggu mau (cont),0",1
"Ada ga sih disini yang jurusan kuliah sama kerjanya beda jauh gitu [cm],0",1
"Ada yg punya buku trus ada distribusi t kyk gini ngga? [Cm]  https://t.co/km7FqFhUay,0",1
"[cm] jadikan di kampus sender ada vaksin tp bayar &amp; itu wajib, semua temen udah dapet va nya sedangkan sender belum, dan temen sender udah pada bayar semua. Jadi sender udah ikutan vaksin tp blm bayar aja gara2 ga ada tagihan di web kampus, mending minta va buat bayar (cont),0",1
"Kalo misalnya uraian kegiatan akademik dan non akademik dalam magang itu gmn ya? Aku kok bingung hehe. [Cm],1",1
"[cm] bau bau nambah semester lagi nih guys, mohon doanya ya semoga awal tahun 2023 gue dapet kabar bahagia ðŸ¥º pengen wisudaa bgt,0",1
"[cm] aku tuh lg struggle krn pingin ikut kegiatan di kampus/luar kampus tp ga ada waktu krn plg kuliah hrs ambil part time ngajar lesâ˜¹ï¸ sementara itu aku butuh pengalaman buat daftar beasiswa atau nanti cari kerja. aku hrs gmn ya?,0",1
"[cm] semhas tuh kalo udah selesai bab 4 ya? Trs kalo kompre apa yaaa? Aku bingung,0",1
"[cm] kalian nyesel ga kuliah di tempat yg sekarang kalian tempatin? Kasih alasannya juga yaa,0",1
"[cm] cuma bisa berdoa semoga dosen ku hari ini lg baik,0",1
"[Cm] guys aku mau janjian sama dosen trs dia chat minta diatas jam 1, itu maksudnya jam berapa sih...,0",1
"[cm] halo, ada yang bersedia bantu isi kuisionerku gak yaa? aku masih butuh banyakðŸ˜­  kriterianya usia 16-19 tahun &amp; tinggal di daerah tangerang, serang, dll (di daerah banten)  kalau ada yang sesuai kriteria &amp; berkenan isi boleh reply aja yaa nanti aku dm:D bisa barter jgg!  https://t.co/BptbesB3fb,2",1
"[cm] kalian ngerjain skripsi nyicil apa gmn ya? Aku skrg lagi di fase males banget ngerjain skripsiðŸ˜¢,0",1
"[cm] buat anak DKV atau siapapun yg sering pake app edit di leptop, boleh saranin laptop range harga max 12 jt gak ya? aku lgi mulai ngedalamin belajar ngedit2 pake figma dkk, tapi laptopku bnrn ga support samsek (buka figma bisa 20 mnt sendiriðŸ¥²). Makasii sblmnyaðŸŒ¸  https://t.co/MEvxbAEHxW,1",1
"[cm] Guyss ada yg mau jdi responden ku gaa ? Kriterianya mahasiswa s1 dari univ di Jawa Timur, klo mau boleh rep nanti aku dm satu2, makasihh ðŸ«¶,2",1
"[cm] kalo variabel x nya religiulitas trus objek nya cafe, itu nanti syariahnya bagian apanya ya? soalnya penelitian di kampus aku harus ada unsur islaminya ðŸ˜­ minta tolong penjelasannya dong guys, terima kasih ðŸ™ðŸ»,1",1
"[cm] kalo mau dateng ke perpus univ lain buat cari referensi skripsi boleh ga si gais?,0",1
"[cm] guys ada yang tau ga kenapa pas udah upload blog di wordpress pas link nya di klik munculnya masih kaya gini? soalnya sender udah ngepublish tapi masih gamau keubah makasiiiii  https://t.co/Hf4Ias1627,0",1
"[cm] permisi apakah ada mahasiswa unair disini yang bisa dan mau dimintai tolong buat ke perpusnya? aku lagi butuh bantuan banget, kalo ada tolong rep ya terima kasih ðŸ¥²,2",1
"[cm] ada yg pernah ngalamin hal serupa di laptopnya kayak begini? pas di charge tuh dia kayak ngecharge, engga, dst. ada yg tau knp dan harus diapain? thankss  https://t.co/IHj0kl9hE0,0",1
"[cm] guys biaya bensin kalian berapa per hari/minggu/bulan. Aku 15rb seminggu kok kerasa boros bgt ya padahal pake beatðŸ˜­ðŸ‘ðŸ»,1",1
"[cm] disini ada yg dirumah sinyalnya sulit? Kalian pake penguat sinyal gt gk? Soalnya aku udh pake segala macam provider tetep lemot. Barangkali ada saran gk ya biar gk lemot. Makasih,0",1
"[cm] guys maaf tanya, ada yang pernah konsul ke psikolog lewat online gak? Kalo ada, kalian pakai apa dan minta testimoninya boleh? Aku lagi butuh banget, tolong bantu ya guys. TerimakasihðŸ¥ºðŸ™,2",1
"[cm] tadi pas kelas, dosen ku bilang gini ""pekerjaan paling nikmat seorang mahasiswa adalah nulis skripsi"" :)  https://t.co/RceQw7GWCn,0",1
"[cm] aku udah hubungi dosen aku 2 jam yang lalu untuk ke rumahnya ttd-in krs dan sekarang dia belum balas, kira-kira boleh ga aku telfon dosen aku untuk tanya alamatnya?ðŸ™,0",1
"[cm] rasanya ingin menghilang sebentar aja,1",1
"[cm] -al nya itu termasuk apa ya? suffix kah? makasihh  https://t.co/LHJsc46l9z,1",1
"[cm] caranya nolak temen minjem saldo e money gimana yaa?:"" dia minjemnya dikit"" tapi sering dan yg sebelumnya belum diganti juga. Pengen boong gapunya saldo tapi dia temen, bimbangðŸ˜­,1",1
"sendiri karena pagi banget seminarnya, takut beliau beliau belum sarapan. Aku merasa bersalah, takut dosenku kenapa kenapa nanti. Udah minta maaf ke staffnya, tapi tetap gak tenang. What should I do? Makasii yang jawab ðŸ˜”ðŸ™,0",1
"[cm] mau nanya dong, bentuk gratifikasi itu di kampus seperti apa? Apakah ada syarat sampai suatu barang itu disebut gratifikasi? Aku gak enak banget tadi kena tegur staff prodi, karena ngasih snack yang gak sampe 5k harganya buat dosen pengujiku, itu hasil insiatif (cont),0",1
"[cm] di fakultas sender itu kan dafpus nya minimal 50 referensi buku, itu nggak sama yg lain.. ngakalin nya gimana yaa?,0",1
"[cm] inii kalo milih yg 8hours emang bakal dianter selama itu ya? sender butuh maks jam 12 buat ngirim hard file tugas, tp pake instant mahal bgt hampir 2x e same day:(,0",1
"[cm] ada yang sedang bekerja/magang di telk0m dan bersedia isi kuesionerku? Terima kasihh,2",1
"[cm] ada yg tau cara ngeliat dokumen fullnya? Aku kemaren lupa nyimpen cara liatnya:(  https://t.co/IXUAj2GRX5,1",1
"[cm] gais info magang untuk jurusan DKV di Malang/Surabaya dimana ya? Kalau boleh info dong kak,0",1
"[cm] coba drop judul PKM (program kreativitas mahasiswa) kalian dongg, yang masih inget aja ya,0",1
"[cm] maaf mau naanyaa, ada yang pernah ikut SP gak? prosesnya gimana ya, terima kasih,0",1
"[cm] halo, ada yg berkenan bantu like postan tugas aku di ig? nanti aku dm, thank uu,2",1
"[cm] hallo temen temen atau kakak kakak adakah yang mau menawarkan buku bukunya yg berkaitan dengan pendidikan? Kalo ada boleh dong sender lagi mau nambah bacaan. Terima kasih,2",1
"[cm] aku mau ikut MUN untuk pertam kalinya, kira"" apa ya yg harus dipersiapkan?,1",1
"[cm] kakak,yang ngerti spreed sheet,kan aku di kasih template gitu sama dosen,nah template ini tuh cuma bisa diliat aja,biar kita bisa pake temp nya cara copy rapih nya gimana??,0",1
"[cm]  halo, ada yg berkenan bantu like postan tugas aku di ig? nanti aku dm, thank uu,2",1
"[cm] Ada yang bisa baca tilisan dosennya ga? Terimakasihhhh  https://t.co/mxgiA9s4hs,0",1
"[Cm] Kalian hasil kuisoner penelitian Terutama yg pake skala linkert Dilanpirkan gak jawaban kuisoner itu di skripsi ???,1",1
"[cm] di awal recruitment ga dikasih tau magang paid/unpaid. Kalo ternyataa unpaid boleh nolak ga sih? Nolaknya gimana?ðŸ˜¢ bingung.. butuh magangnya tapi ga bisa dipungkiri butuh uangnya juga, kan kita kerja sama kaya karyawan biasaðŸ˜¢,0",1
"PJ aku harus gimana ya? Aku nawarin ke temen-temen tetep kelas jumat atau dikasih materi aja? (meski jawabannya udh bisa ketebak sih) WKWK.,0",1
"[cm] Gais mau nanya dong. Kan dosenku minta reschedule jumat, tapi terus bilang jamnya terserah mahasiswa aja. Aku jawab ke dosen untuk rundingan sama temen-temen dulu buat jamnya, terus dosenku bilang ""kalo gamau kelas, nanti saya kasih materi aja"". Nah gais, ini sebagai (cont),0",1
"[cm] gais aku hbs buka data kuesioner skala likert dari google form. dlm excel formatnya csv tapi kok bentuknya gini :"") ada yg tahu caranya gak biar rapi gimana.... sender baru pertamakali  https://t.co/BHsJDXJe5U,1",1
"[cm] ada yang bisa bukaa inii gakk. sender butuh bgt jurnalnyaa, terimakasih banyak sebelumnya  https://t.co/7BXRiIayxd,1",1
"[Cm] mau nanya, klo indikator ini ga maauk ke dimenis manapun diapain? Dihapus kah?  https://t.co/FuPMGmjIAW,1",1
"[Cm] temenku kan sidang sore ini tapi aku gak ada ongkos mau dateng, naik oj0l mahal bgt :') masalahnya aku gak bisa naik motor, gimana ya? Soalnya pas aku sidang waktu itu dia dateng, masa pas dia sidang aku gak dateng, gak enak kan ya ðŸ¥²,0",1
"[Cm] ada yg tau cara donload spss di mac?,1",1
"[cm] aloo adakah yang punya pdf teorinya mcdonalisasinya george ritzer? atau pdf teori sosiologi modern? bole bagi ga kak?ðŸ¥²  https://t.co/YM6lo57R8j,1",1
"[cm] kalian ngerjain proposal skripsi berapa bulan? terus dari sempro ke yudisium berapa bulan?,0",1
"[cm] kakak-kakak udah ada pernah evaluasi program guru tamu gak? kalo ada sender pingin tanya-tanya, makasih sebelumnya ðŸ™,0",1
"[cm]  Kalian udah ada plan ntar liburan ngapain aja?,0",1
"[cm] Hari ini berapa sks?  Me : 2, online pula ðŸ˜ŽðŸ‘ðŸ»,1",1
"[cm] kak caranya buka web yg gabisa dibuka gimana? butuh banget  https://t.co/D6gAwzygYf,0",1
"Aku anak hima bagian konten. Hemm ada saran ga, misalnya buat apa biar lebih menarik di story gitu. Apa aja dah. Hehe. [Cm],0",1
"[cm] gamau lewat wa katanya ga hd, jdi harus up ke gdrive dulu tpi gamau nunggu hdhh  https://t.co/xekLENPGA0,1",1
"[cm] guys cara buat huruf kecil di word kayak yang aku tandain itu gimana ya? makasih  https://t.co/SzNUiU6o7K,0",1
"[cm] Halo penghuni base, boleh minta bantuan kalian buat isi kuesioner sender, sebagai syarat untuk mengikuti ujian akhir trimester, sebelumnya sender ucapkan terima kasihðŸ™ðŸ¥º  https://t.co/gnkSQqH9qQ,2",1
"[Cm] guyss help mee, ada yg pernah laptopnya eror kyk gini engga? Laptop sender buat buka folder malah kek gini, trus buat buka file word juga gabisaðŸ˜­ ini gmn yaa biar normal lagiðŸ˜” Btw sender dah coba restart dan shut down tpi ttp kyk gtuðŸ˜”  https://t.co/enRksj7pbr,0",1
"[Cm] hai, bantu aku isi kuesioner yuu. Kriteria nya orang yang pernah order di shopeefood ajaðŸ¥º,2",1
"[cm] guys disini ada yang anak UPERTIS?  boleh minta tolong downloadin skripsi di repositorynya ngga? thanks in advance ðŸ™ tar ku ketuk dm nya,2",1
"[cm] ini gabisa didownload ya? hrus premium dlu huhuhuðŸ˜­ klian yg anak psikologi ada yang punya jurnal internasional ttg psikologi perkembangan gk ya? boleh minta gkðŸ˜­? makasih banyakðŸ˜£  https://t.co/DQPEzs6VvP,1",1
"[CM] Guys biasanya uji validitas tuh dilakuin sebelum semprop atu setelah semprop???,1",1
"Buat laporan magang 2 hari selesai ga ya? Huhu. Aku bingung wwkw [cm],0",1
"[cm] halo guys, disini aku butuh 20responden untuk mengisi kuesioner penelitian terkait beauty brand. syaratnya gampang kokk, cuma perempuan dan yang pernah memakai suatu beauty brand (bebas). jika kalian bersedia membantuku, komen ya kak, nanti ku dm, makasyiðŸ™ðŸ¥¹,2",1
"[cm] ada anak pendidikan yang udah PLP, khususnya di SMK makasih.,0",1
"[cm] mau tanya dong, double degree dgn attended univ nya sama2 negeri tuh gaboleh kah? Mohon pencerahannya ðŸ™ðŸ¥²,1",1
"[cm] Hi, ada saran judul skripsi tentang postkolonialisme di Indonesia?,0",1
"guysss ada yang pernah salah upload file jurnal nggakk? itu bisa ngomong ke pihak sananya via email atau kirim ulang ya atau gimana ya? aku mau upload artikel jurnal di salah satu jurnal, tapi ternyata salah file. [cm]  https://t.co/Umcar2tuno,0",1
"[cm] mau cerita sedikit boleh yaaaðŸ¥²  https://t.co/8fnjj4liLo,1",1
"guysss please notice me, hari ini aku pertama kali bimbingan sama dosen buat nanyain pkl. kira-kira pertanyaan yang wajib ditanyain apa aja yaah? i have no idea huhu makasih banyak sebelumnya [cm]  https://t.co/JlHPgfX7wv,1",1
"[cm] kalau critical review dari jurnal tuh yg di review bagian pembahasan aja atau pendahuluan juga?,0",1
"[CM] halo semua, boleh minta waktunya sebentar buat isi kuesioner gaa? kalo bisaa rep ya ntar aku dm! makasiiðŸ«¶ðŸ»ðŸ«¶ðŸ»  https://t.co/cEzLteRlVm,2",1
"[cm] adakah yang berkenan share pengalaman bimbingan yang dosbingnya kaprodi? sender mau ngajuin judul tapi deg-degan banget huhu makasih sebelumnyaðŸ˜­,0",1
"[cm] halo apakah ada yang bersedia isi kuisionerku? kuisioner tentang self love. nanti aku dm, terimakasih sebelumnya âœ¨,2",1
"[cm] mohon dibantu ya temen temen :'))  https://t.co/ezrbWD2xde,2",1
"[cm] guys ada yg pernah pilot test pake sampel asli ga ya?? argumennya apa? tolong banget reply yg tau yaa, lg butuh bangett ðŸ˜­ðŸ™ðŸ»ðŸ™ðŸ» thank youu!,0",1
"Di sini ada yg punya timestamp tiap semester ga? Misal. Semester 5 magang, semester 6 proposal, dll [cm] terimakasih!!!,0",1
"[cm] guys kalian ada template buat ngechat dosen minta jadi pembimbing ga yaaðŸ¥² mohon bantuannya donggs thank youuâ¤ï¸,0",1
"[cm] youtube yang lengkap ngebahas rancangan percobaan apa ya? sender blm ngerti huhu,1",1
"[cm] serius nanya, sidang skripsi tuh nyeremin gak sih?ðŸ˜«,0",1
"[cm] kalian yg kuliah pake lptop 4xi00 mybook pernah kah lptopnya dipencet tombol power tuh nyala (sampai ket m3rek) trs tiba tiba m4t1 lagi? Gitu trs kl pencet tombol power. Takut bgt krn cuma ada lptop itu aja buat kuliah ðŸ˜­ðŸ˜­ðŸ˜­,1",1
"[cm] Haii aku yang ngirim menfess ini sebelumnya  https://t.co/Mmv8T9cRbP dan sekarang masih butuh 3 partisipan laki-laki karena harus seimbang komposisinyaðŸ™ ada yang mau tolong bantuin lagi ngga yaa? Nanti aku kirim linknyaa, makasii!,1",1
"[cm] Siapa yg skrg di uin + niat semigap?,1",1
"[cm] apa yang jadi halangan kalian susah buat nugas? aku:  https://t.co/a1iOKhV5yD,1",1
"[cm] helpp, ini laptopnya ga bisa diapa2in, kursor ga gerak, tombol power di matiin juga ga bisa. ada yg ngerti ga yaa?? padhl mau nugas ðŸ˜­  https://t.co/9MXAZCeQkP,0",1
"[cm] gais mau nanya untuk penulisan huruf kapital di subjudul ini udah tepat belum ya?  https://t.co/jV3QWuIaY8,1",1
"[Cm] selamat pagi sobat colle :D Sender sedang mencari responden, kriterianya tau Kabupaten Magetan. Kalau bersedia mengisi survey, linknya ada di reply yaa. Terimakasii &lt;3  https://t.co/CVG0HArxFh,2",1
"[cm] guys mau tanya macbook bisa pake hardisk external gitu ngga sih? Baca2 katanya kalau mau make external di mac itu harud download ini itu dulu.,1",1
"[cm] ada yang punya list/file/sps/pdf tentang harga satuan material indonesia taun 2022? (dari daerah tertentu juga gapapa),1",1
"[cm] guys kalian kalo ngerjain skripsi langsung pake template atau draft dulu nanti diedit di akhir?,0",1
"[Cm] gais gua mau nyambat ðŸ˜­ðŸ™ emg yg mau sempro gua doang apa? Mau ganti dosen penguji ya jg hrus nunggu keputusan kaprodi eh ini ada satu org chat gua ""chat dosen a aja kyknya bisa"" gua bales ""chat aja sama lu"" trs dia bales lagi ""HAH LU KAN PJ-NYA""   HEH DIKIRA YANG (cont),0",1
"[cm] padahal udah ikut remed, nilainya tetep 68ðŸ˜”ðŸ¤Œ  https://t.co/MO3oH2m3Ut,1",1
"[cm] mau ikut juga belom ada uangnya gimana ini  https://t.co/yoWDkVWLaF,0",1
"[Cm] pap pemandangan kampusmu yg indah itu dong bestie. Ini pemandangan dr lab ku  https://t.co/oAey95Ad5i,1",1
"[cm] sender pertama kali uj1an offline di kelasðŸ˜­ doain yakkk,1",1
"[cm] kalo persyaratan magang ditulis dari jurusan tertentu tapi jurusan kalian gak ada ditulis disitu, nah itu kita boleh lanjut daftar engga ya?,0",1
"Selamat pagi warga cole [cm] âœ¨ boleh minta waktunya sebentar ga kususnya yang kriterianya di sebutin di foto buat bantu isi kuesioner ku? terimakasih banyak âœ¨ðŸ™  https://t.co/ynUQI21Ms7,2",1
"gais, cita2 kalian 5-10 tahun ke depan apaa? me: pen punya 1000 pintu kost ðŸ™ðŸ» keknya easy bgt klo lagi BU, wkwk [cm]  https://t.co/ntE3NAKjWH,1",1
"[cm] guys aku mau nanya emang ada ya turnitin pro???,0",1
"Tolong banget, guys, baiknya aku harus gimana? Butuh banget saran dan masukan dari yg berpengalaman. ðŸ˜µâ€ðŸ’«ðŸ˜¥ [cm]  https://t.co/lmYqXjLtBL,2",1
"[cm] aku penasaran, seberapa pentingkah sertifikat di dunia perkuliahan? Cara mulai dapetin nya lewat kegiatan apa aja ya?,1",1
"penulisan judul penelitian ituu boleh di singkat ga si? misal koperasi mahasiswa apakah boleh disingkat jadi 'kopma' atau tetep 'koperasi mahasiswa'. helpppp [cm],1",1
"[cm] sender bikin jurnal dlm bhs indo pengen dijadiin bhs inggris, kalo pake gramm4rly gitu akurat ga ya?,0",1
"[cm] 3 hari yang lalu gue ngirim surat+proposal magang, cuma belum ada balesan sampe sekarang. enaknya follup di email tsb atau di instagram bersangkutan, ya? trs kalo mau follup idealnya mending sekarang atau pas seminggu nanti? terima kasih,0",1
"mendadak kalo ada apa apa,1",1
"[cm] guys jdi kemarin sore aku chat dosen buat nanyain besok kelas offline apa online karena aku pj nya, nah tpi sampe sekarang blm dibales. menurut kalian kalo aku apus bubble chat yg kemarin dah chat lgi sekarang sopan ga ya? soalnya kelasnya mulai jam 11 jdi takut (cont),0",1
"[cm] haloo, minta sarannya ya buat yg pernah ngekost di kost bebas. terimakaci  https://t.co/cULT9py8z5,1",1
"[cm] gaissss klo udh dtg ke kampus tp dosen gjd dtg tuh suka kepengen jemput dosen ga si gue gt ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ mana jauh pp trs naik gojek ðŸ˜©,0",1
"[cm] yuu bantu sender krn sebentar lgi uas, maaf ga penting bgt but Tia!  https://t.co/W0loOTliZu,0",1
"[CM] grand theory itu wajib gak sih buat penelitian kualitatif? Disini ada ga penelitiannya gapake grand theory?,1",1
"[cm] ada yg tau pendaftaran s2 ui buka bulan apa ya? makasih sebelumnya,0",1
"[cm] seriusan nanya sama sesepuh disini, kalian uas pernah gini nggak kak tapi nÃ¬laÃ¯ tetep aman?ðŸ˜­  https://t.co/vW85ld4imi,0",1
"[cm] Kalo 3 orang sempro dalam 1 waktu karena dosennya sama kira2 selesainya brp jam ya? 3 jam nyampe gak?,0",1
"[Cm] nurunin plagiasi kayak gimana uyyy ðŸ˜­ðŸ˜­ðŸ˜­,1",1
"Siapa yang disini ga tdr gegara deadline Cung â˜ï¸ Lemes gesssss need sleep tapi harus kekampusðŸ˜¢ [cm],1",1
